,idnr,country,repbas,closdate,closdate_year,accpra,months,unit,currency,exchrate,exchrate2,fias,ifas,tfas,ofas,cuas,stok,debt,ocas,cash,toas,shfd,capi,osfd,ncli,ltdb,oncl,prov,culi,loan,cred,ocli,tshf,wkca,ncas,enva,empl,opre,turn,cost,gros,oope,oppl,fire,fiex,fipl,plbt,taxa,plat,exre,exex,extr,pl,expt,mate,staf,depr,inte,rd,cf,av,ebit,ebta,rshf,rcem,rtas,cfop,prma,grma,etma,ebma,nat,ic,stot,coll,crpe,exop,curr,liqr,shlq,solr,gear,ppe,tpe,sct,ace,sfpe,wcpe,tape,compcat,idnr,accnr,ofnbr,name,name_nat,address,address_nat,zipcode,city,city_nat,region,region_nat,country,cntrycde,phone,fax,email,lstatus,statusdate,statusdate_year,type,dateinc,dateinc_year,quoted,repbas_header,consol,typacc,lastyear,numyears,updnum,ipsource,indepind,compcat,trdesen,tradedes,pgid,pgname,pgdesc,pgsize,statusdate_char,dateinc_char,name_short
10,SE5568603863,SWEDEN,Unconsolidated data,2017-12-31,2017.0,Local GAAP,12.0,0.0,SEK,0.121832356,0.101586258,0.0,,,,5218000.0,0.0,0.0,5218000.0,500000.0,5218000.0,4098000.0,50000.0,4048000.0,0.0,,,,1120000.0,0.0,231000.0,889000.0,5218000.0,-231000.0,4098000.0,,5.0,6649000.0,6649000.0,,,,1011000.0,,49000.0,-49000.0,963000.0,242000.0,721000.0,,,,721000.0,,,3512000.0,,49000.0,,,,1011000.0,,23.5,24.7,18.46,,14.48,,,15.21,1.62,20.63,,0.0,13.0,,4.66,4.66,,78.54,0.0,193.0,1330.0,52.82,702.0,820.0,-46.0,1044.0,SMALL,SE5568603863,SE5568603863U,556860-3863,FRIESLANDCAMPINA SWEDEN AB,FRIESLANDCAMPINA SWEDEN AB,C/O MAZAR SET REVISIONSBYRAA AB  BOX 4211,C/O MAZAR SET REVISIONSBYR AB  BOX 4211,203 13,MALMO,MALM,Stockholm,Stockholm,SWEDEN,SE,+46 73 5191043,,,Active,,,Private limited liability company - AB,,2011.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,6.0,2942.0,UC AB,D,SMALL,,Bolaget ska bedriva handel och frsljning av livsmedel samtdrmed frenlig verksamhet.,46172,4617 LA,"Agents involved in the sale of food, beverages and tobacco (Large Companies)",4260.0,,08/2011,FRICAMP SWEDEN AB
0,BE0418270730,BELGIUM,Unconsolidated data,2008-12-31,2008.0,Local GAAP,12.0,0.0,EUR,1.391699314,1.0,733117.0,0.0,733117.0,0.0,2693214.0,0.0,2276965.0,416249.0,446.0,3426331.0,2607625.0,8935102.0,-6327477.0,45595.0,0.0,45595.0,45595.0,773111.0,2883.0,621018.0,149210.0,3426331.0,1655947.0,1920103.0,,15.0,7693682.0,7686614.0,,,,351800.0,5869.0,705.0,5164.0,356964.0,,356964.0,14900.0,,14900.0,371864.0,,,783149.0,163935.0,34.0,,535799.0,,351800.0,515735.0,13.69,13.46,10.42,6.96,4.64,,6.7,4.57,2.9,,,107.0,29.0,,3.48,3.48,57.19,76.11,1.86,24.0,513.0,10.18,52.0,174.0,110.0,228.0,MEDIUM SIZED,BE0418270730,BE0418270730U,2.035.560.638,FRIESLANDCAMPINA BELGIUM LOGISTICS,FRIESLANDCAMPINA BELGIUM LOGISTICS,VENECOLAAN 17,VENECOLAAN 17,9880,AALTER,AALTER,Ghent,Ghent,BELGIUM,BE,+32 9 325 33 90,+32 9 374 05 71,andric@campina.com,Active,,,Limited company by shares (by private law) - SA/NV,1978-05-03,1978.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,National Bank of Belgium,C,MEDIUM SIZED,,,46331,4633 VL,"Wholesale of dairy products, eggs and edible oils and fats (Very Large Companies)",1555.0,,03/05/1978,FRICAMP BELGIUM LOGISTICS
1,BE0418270730,BELGIUM,Unconsolidated data,2009-12-31,2009.0,Local GAAP,12.0,0.0,EUR,1.440600395,1.0,587391.0,0.0,587391.0,0.0,3550662.0,0.0,2332835.0,1217827.0,,4138053.0,2993602.0,8935102.0,-5941500.0,108457.0,0.0,108457.0,108457.0,1035994.0,8619.0,927785.0,99590.0,4138053.0,1405050.0,2514668.0,,12.0,8120035.0,8102239.0,,,,372424.0,259.0,706.0,-447.0,371977.0,,371977.0,14000.0,,14000.0,385977.0,,,690401.0,237240.0,72.0,,623217.0,,372424.0,609664.0,12.43,11.99,8.99,7.68,4.58,,7.51,4.59,2.62,,,103.0,41.0,,3.43,3.43,27.6,72.34,3.91,31.0,677.0,8.5,58.0,249.0,117.0,345.0,MEDIUM SIZED,BE0418270730,BE0418270730U,2.035.560.638,FRIESLANDCAMPINA BELGIUM LOGISTICS,FRIESLANDCAMPINA BELGIUM LOGISTICS,VENECOLAAN 17,VENECOLAAN 17,9880,AALTER,AALTER,Ghent,Ghent,BELGIUM,BE,+32 9 325 33 90,+32 9 374 05 71,andric@campina.com,Active,,,Limited company by shares (by private law) - SA/NV,1978-05-03,1978.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,National Bank of Belgium,C,MEDIUM SIZED,,,46331,4633 VL,"Wholesale of dairy products, eggs and edible oils and fats (Very Large Companies)",1555.0,,03/05/1978,FRICAMP BELGIUM LOGISTICS
2,BE0418270730,BELGIUM,Unconsolidated data,2010-12-31,2010.0,Local GAAP,12.0,0.0,EUR,1.336898446,1.0,373661.0,0.0,373661.0,0.0,3826436.0,0.0,2319130.0,1507306.0,,4200097.0,3376672.0,8935102.0,-5558430.0,81807.0,0.0,81807.0,81807.0,741618.0,1916.0,662498.0,77204.0,4200097.0,1656632.0,3084818.0,,12.0,8059413.0,8019614.0,,,,371572.0,1184.0,686.0,498.0,372070.0,,372070.0,11000.0,,11000.0,383070.0,,,542802.0,248614.0,44.0,,631684.0,,371572.0,620186.0,11.02,10.76,8.86,7.84,4.62,,7.7,4.61,2.33,,,104.0,30.0,,5.16,5.16,41.28,80.4,2.48,31.0,672.0,6.74,45.0,281.0,138.0,350.0,MEDIUM SIZED,BE0418270730,BE0418270730U,2.035.560.638,FRIESLANDCAMPINA BELGIUM LOGISTICS,FRIESLANDCAMPINA BELGIUM LOGISTICS,VENECOLAAN 17,VENECOLAAN 17,9880,AALTER,AALTER,Ghent,Ghent,BELGIUM,BE,+32 9 325 33 90,+32 9 374 05 71,andric@campina.com,Active,,,Limited company by shares (by private law) - SA/NV,1978-05-03,1978.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,National Bank of Belgium,C,MEDIUM SIZED,,,46331,4633 VL,"Wholesale of dairy products, eggs and edible oils and fats (Very Large Companies)",1555.0,,03/05/1978,FRICAMP BELGIUM LOGISTICS
3,BE0418270730,BELGIUM,Unconsolidated data,2011-12-31,2011.0,Local GAAP,12.0,0.0,EUR,1.293899894,1.0,147006.0,0.0,147006.0,0.0,4413142.0,0.0,2327745.0,2085397.0,,4560148.0,3782831.0,8935102.0,-5152271.0,94139.0,0.0,94139.0,94139.0,683178.0,1846.0,621978.0,59354.0,4560148.0,1705767.0,3729964.0,,10.0,8413486.0,8366387.0,,,,396832.0,8777.0,725.0,8052.0,404884.0,,404884.0,1275.0,,1275.0,406159.0,,,493834.0,226655.0,1.0,,632814.0,,396832.0,623487.0,10.7,10.44,8.88,7.52,4.81,,7.41,4.72,2.17,,,100.0,27.0,,6.46,6.46,40.18,82.95,2.54,40.0,841.0,5.87,49.0,378.0,171.0,456.0,MEDIUM SIZED,BE0418270730,BE0418270730U,2.035.560.638,FRIESLANDCAMPINA BELGIUM LOGISTICS,FRIESLANDCAMPINA BELGIUM LOGISTICS,VENECOLAAN 17,VENECOLAAN 17,9880,AALTER,AALTER,Ghent,Ghent,BELGIUM,BE,+32 9 325 33 90,+32 9 374 05 71,andric@campina.com,Active,,,Limited company by shares (by private law) - SA/NV,1978-05-03,1978.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,National Bank of Belgium,C,MEDIUM SIZED,,,46331,4633 VL,"Wholesale of dairy products, eggs and edible oils and fats (Very Large Companies)",1555.0,,03/05/1978,FRICAMP BELGIUM LOGISTICS
4,BE0418270730,BELGIUM,Unconsolidated data,2012-12-31,2012.0,Local GAAP,12.0,0.0,EUR,1.319399953,1.0,43537.0,0.0,43537.0,0.0,4988199.0,0.0,2169859.0,2818340.0,,5031736.0,4174662.0,8935102.0,-4760440.0,80686.0,0.0,80686.0,80686.0,776388.0,10246.0,658116.0,108026.0,5031736.0,1511743.0,4211811.0,,10.0,8226599.0,8172810.0,,,,392519.0,94.0,663.0,-569.0,391950.0,119.0,391831.0,,,,391831.0,,,458473.0,103469.0,11.0,,495300.0,953903.0,392519.0,495988.0,9.39,9.21,7.79,6.02,4.76,,6.03,4.77,1.93,,,95.0,29.0,,6.43,6.43,51.74,82.97,2.18,39.0,823.0,5.57,46.0,417.0,151.0,503.0,MEDIUM SIZED,BE0418270730,BE0418270730U,2.035.560.638,FRIESLANDCAMPINA BELGIUM LOGISTICS,FRIESLANDCAMPINA BELGIUM LOGISTICS,VENECOLAAN 17,VENECOLAAN 17,9880,AALTER,AALTER,Ghent,Ghent,BELGIUM,BE,+32 9 325 33 90,+32 9 374 05 71,andric@campina.com,Active,,,Limited company by shares (by private law) - SA/NV,1978-05-03,1978.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,National Bank of Belgium,C,MEDIUM SIZED,,,46331,4633 VL,"Wholesale of dairy products, eggs and edible oils and fats (Very Large Companies)",1555.0,,03/05/1978,FRICAMP BELGIUM LOGISTICS
5,BE0418270730,BELGIUM,Unconsolidated data,2013-12-31,2013.0,Local GAAP,12.0,0.0,EUR,1.379099965,1.0,13372.0,0.0,13372.0,0.0,5292005.0,0.0,1505681.0,3786324.0,,5305377.0,4469357.0,8935102.0,-4465745.0,72210.0,0.0,72210.0,72210.0,763810.0,6760.0,688872.0,68178.0,5305377.0,816809.0,4528195.0,,9.0,7529738.0,7468083.0,,,,256539.0,,734.0,-734.0,255805.0,110.0,255695.0,39000.0,,39000.0,294695.0,,,417213.0,30165.0,2.0,,324860.0,742185.0,256539.0,286704.0,5.72,5.63,4.82,4.31,3.4,,3.81,3.41,1.66,,,72.0,33.0,,6.93,6.93,61.89,84.24,1.77,28.0,837.0,5.54,46.0,497.0,91.0,589.0,MEDIUM SIZED,BE0418270730,BE0418270730U,2.035.560.638,FRIESLANDCAMPINA BELGIUM LOGISTICS,FRIESLANDCAMPINA BELGIUM LOGISTICS,VENECOLAAN 17,VENECOLAAN 17,9880,AALTER,AALTER,Ghent,Ghent,BELGIUM,BE,+32 9 325 33 90,+32 9 374 05 71,andric@campina.com,Active,,,Limited company by shares (by private law) - SA/NV,1978-05-03,1978.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,National Bank of Belgium,C,MEDIUM SIZED,,,46331,4633 VL,"Wholesale of dairy products, eggs and edible oils and fats (Very Large Companies)",1555.0,,03/05/1978,FRICAMP BELGIUM LOGISTICS
6,BE0418270730,BELGIUM,Unconsolidated data,2014-12-31,2014.0,Local GAAP,12.0,0.0,EUR,1.214100599,1.0,87595.0,0.0,87595.0,0.0,5401496.0,0.0,1483340.0,3918156.0,,5489091.0,4985689.0,8935102.0,-3949413.0,36743.0,0.0,36743.0,36743.0,466659.0,15820.0,397043.0,53796.0,5489091.0,1086297.0,4934837.0,,7.0,5997348.0,5970972.0,,,,395646.0,121.0,834.0,-713.0,394933.0,101.0,394832.0,121500.0,,121500.0,516332.0,,,321594.0,9777.0,,,526109.0,,395646.0,405423.0,7.92,,7.2,8.77,6.59,,6.76,6.6,1.19,,,89.0,24.0,,11.58,11.58,135.69,90.83,1.05,56.0,857.0,5.36,46.0,712.0,155.0,784.0,MEDIUM SIZED,BE0418270730,BE0418270730U,2.035.560.638,FRIESLANDCAMPINA BELGIUM LOGISTICS,FRIESLANDCAMPINA BELGIUM LOGISTICS,VENECOLAAN 17,VENECOLAAN 17,9880,AALTER,AALTER,Ghent,Ghent,BELGIUM,BE,+32 9 325 33 90,+32 9 374 05 71,andric@campina.com,Active,,,Limited company by shares (by private law) - SA/NV,1978-05-03,1978.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,National Bank of Belgium,C,MEDIUM SIZED,,,46331,4633 VL,"Wholesale of dairy products, eggs and edible oils and fats (Very Large Companies)",1555.0,,03/05/1978,FRICAMP BELGIUM LOGISTICS
7,BE0418270730,BELGIUM,Unconsolidated data,2015-12-31,2015.0,Local GAAP,12.0,0.0,EUR,1.088699937,1.0,64400.0,0.0,64400.0,0.0,5832328.0,0.0,1588800.0,4243528.0,,5896728.0,5388929.0,8935102.0,-3546173.0,19248.0,0.0,19248.0,19248.0,488551.0,15128.0,438396.0,35027.0,5896728.0,1150404.0,5343777.0,,7.0,5425885.0,5402326.0,,,,404135.0,,798.0,-798.0,403337.0,97.0,403240.0,,,,403240.0,,,320043.0,23195.0,,,426435.0,,404135.0,427330.0,7.49,,6.84,7.86,7.43,,7.88,7.45,1.0,,,105.0,29.0,,11.94,11.94,279.97,91.39,0.64,58.0,775.0,5.9,46.0,770.0,164.0,842.0,MEDIUM SIZED,BE0418270730,BE0418270730U,2.035.560.638,FRIESLANDCAMPINA BELGIUM LOGISTICS,FRIESLANDCAMPINA BELGIUM LOGISTICS,VENECOLAAN 17,VENECOLAAN 17,9880,AALTER,AALTER,Ghent,Ghent,BELGIUM,BE,+32 9 325 33 90,+32 9 374 05 71,andric@campina.com,Active,,,Limited company by shares (by private law) - SA/NV,1978-05-03,1978.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,National Bank of Belgium,C,MEDIUM SIZED,,,46331,4633 VL,"Wholesale of dairy products, eggs and edible oils and fats (Very Large Companies)",1555.0,,03/05/1978,FRICAMP BELGIUM LOGISTICS
8,BE0418270730,BELGIUM,Unconsolidated data,2016-12-31,2016.0,Local GAAP,12.0,0.0,EUR,1.05409956,1.0,175694.0,0.0,175289.0,405.0,5711491.0,0.0,510172.0,5201319.0,,5887185.0,5609452.0,8935102.0,-3325650.0,54751.0,0.0,54751.0,54751.0,222982.0,0.0,188417.0,34565.0,5887185.0,321755.0,5488509.0,,7.0,2966327.0,2838920.0,,,,221793.0,,1166.0,-1166.0,220627.0,104.0,220523.0,0.0,0.0,0.0,220523.0,,,320295.0,25921.0,117.0,,246444.0,566960.0,221793.0,247714.0,3.93,3.9,3.75,8.31,7.44,,8.35,7.48,0.52,,,62.0,23.0,,25.61,25.61,102.45,95.28,0.98,32.0,424.0,10.8,46.0,801.0,46.0,841.0,MEDIUM SIZED,BE0418270730,BE0418270730U,2.035.560.638,FRIESLANDCAMPINA BELGIUM LOGISTICS,FRIESLANDCAMPINA BELGIUM LOGISTICS,VENECOLAAN 17,VENECOLAAN 17,9880,AALTER,AALTER,Ghent,Ghent,BELGIUM,BE,+32 9 325 33 90,+32 9 374 05 71,andric@campina.com,Active,,,Limited company by shares (by private law) - SA/NV,1978-05-03,1978.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,National Bank of Belgium,C,MEDIUM SIZED,,,46331,4633 VL,"Wholesale of dairy products, eggs and edible oils and fats (Very Large Companies)",1555.0,,03/05/1978,FRICAMP BELGIUM LOGISTICS
9,BE0418270730,BELGIUM,Unconsolidated data,2017-12-31,2017.0,Local GAAP,12.0,0.0,EUR,1.199299574,1.0,131262.0,0.0,131127.0,135.0,6024568.0,0.0,206734.0,5817834.0,5616656.0,6155830.0,5741524.0,8935102.0,-3193578.0,240209.0,0.0,240209.0,240209.0,174097.0,0.0,153627.0,20470.0,6155830.0,53107.0,5850471.0,,6.0,2861779.0,2523894.0,,,,133709.0,,1334.0,-1334.0,132375.0,303.0,132072.0,0.0,0.0,0.0,132072.0,,,316746.0,44162.0,8.0,,176234.0,493291.0,133709.0,177871.0,2.31,2.21,2.15,6.16,4.63,,6.22,4.67,0.48,,,26.0,19.0,,34.61,34.61,23.9,93.27,4.18,22.0,477.0,11.07,53.0,957.0,9.0,1026.0,MEDIUM SIZED,BE0418270730,BE0418270730U,2.035.560.638,FRIESLANDCAMPINA BELGIUM LOGISTICS,FRIESLANDCAMPINA BELGIUM LOGISTICS,VENECOLAAN 17,VENECOLAAN 17,9880,AALTER,AALTER,Ghent,Ghent,BELGIUM,BE,+32 9 325 33 90,+32 9 374 05 71,andric@campina.com,Active,,,Limited company by shares (by private law) - SA/NV,1978-05-03,1978.0,No,Unconsolidated data,U1,Unconsolidated,2017.0,10.0,2942.0,National Bank of Belgium,C,MEDIUM SIZED,,,46331,4633 VL,"Wholesale of dairy products, eggs and edible oils and fats (Very Large Companies)",1555.0,,03/05/1978,FRICAMP BELGIUM LOGISTICS
10,DE7070148076,GERMANY,Unconsolidated data,2007-12-31,2007.0,Local GAAP,12.0,3.0,EUR,1.472099304,1.0,0.0,,,,61469.0,0.0,0.0,61469.0,,61469.0,61469.0,71600.0,-10131.0,0.0,,,,0.0,,,,61469.0,,61469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,MEDIUM SIZED,DE7070148076,DE7070148076U,HRB 106662 (Stuttgart),MBP MILCHPRODUKTE GMBH,MBP MILCHPRODUKTE GMBH,WIMPFENER STR. 125,WIMPFENER STR. 125,74078,HEILBRONN,HEILBRONN,Heilbronn,Heilbronn,GERMANY,DE,+49 7131 4890,+49 7131 489447,,Active,,,Limited liability company - GmbH,1948-03-20,1948.0,No,Unconsolidated data,U1,Unconsolidated,2016.0,10.0,2942.0,Creditreform Germany,D,MEDIUM SIZED,,Eingetragener Gegenstand:Die Herstellung und der Vertrieb von Milchprodukten sowie die Verwaltung eigenen Vermgens (ohne Bankgeschfte) und das Eingehen von Beteiligungen.Tatschlicher Gegenstand:Verwaltungsgesellschaft.,70102,7010 LA,Activities of head offices (Large Companies),47333.0,,20/03/1948,MBP MILCHPRODUKTE GMBH
11,DE7070148076,GERMANY,Unconsolidated data,2008-12-31,2008.0,Local GAAP,12.0,3.0,EUR,1.391699314,1.0,4079929.0,0.0,0.0,4079929.0,1756463.0,0.0,0.0,1756463.0,,5836392.0,61469.0,71600.0,-10131.0,5774923.0,5774923.0,0.0,0.0,0.0,,,,5836392.0,,1756463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,1.05,,,,,,,,,MEDIUM SIZED,DE7070148076,DE7070148076U,HRB 106662 (Stuttgart),MBP MILCHPRODUKTE GMBH,MBP MILCHPRODUKTE GMBH,WIMPFENER STR. 125,WIMPFENER STR. 125,74078,HEILBRONN,HEILBRONN,Heilbronn,Heilbronn,GERMANY,DE,+49 7131 4890,+49 7131 489447,,Active,,,Limited liability company - GmbH,1948-03-20,1948.0,No,Unconsolidated data,U1,Unconsolidated,2016.0,10.0,2942.0,Creditreform Germany,D,MEDIUM SIZED,,Eingetragener Gegenstand:Die Herstellung und der Vertrieb von Milchprodukten sowie die Verwaltung eigenen Vermgens (ohne Bankgeschfte) und das Eingehen von Beteiligungen.Tatschlicher Gegenstand:Verwaltungsgesellschaft.,70102,7010 LA,Activities of head offices (Large Companies),47333.0,,20/03/1948,MBP MILCHPRODUKTE GMBH
12,DE7070148076,GERMANY,Unconsolidated data,2009-12-31,2009.0,Local GAAP,12.0,3.0,EUR,1.440600395,1.0,4079929.0,0.0,0.0,4079929.0,2303481.0,0.0,0.0,2303481.0,,6383409.0,109794.0,71600.0,38194.0,6273616.0,6273616.0,0.0,0.0,0.0,,,,6383409.0,,2303481.0,,,,,,,,-6360.0,523118.0,468432.0,54685.0,48325.0,,48325.0,,,,48325.0,,,,,213546.0,,,,-6360.0,,44.01,4.1,0.76,,,,,,,-0.03,,,,,,,0.02,1.72,,,,,,,,,MEDIUM SIZED,DE7070148076,DE7070148076U,HRB 106662 (Stuttgart),MBP MILCHPRODUKTE GMBH,MBP MILCHPRODUKTE GMBH,WIMPFENER STR. 125,WIMPFENER STR. 125,74078,HEILBRONN,HEILBRONN,Heilbronn,Heilbronn,GERMANY,DE,+49 7131 4890,+49 7131 489447,,Active,,,Limited liability company - GmbH,1948-03-20,1948.0,No,Unconsolidated data,U1,Unconsolidated,2016.0,10.0,2942.0,Creditreform Germany,D,MEDIUM SIZED,,Eingetragener Gegenstand:Die Herstellung und der Vertrieb von Milchprodukten sowie die Verwaltung eigenen Vermgens (ohne Bankgeschfte) und das Eingehen von Beteiligungen.Tatschlicher Gegenstand:Verwaltungsgesellschaft.,70102,7010 LA,Activities of head offices (Large Companies),47333.0,,20/03/1948,MBP MILCHPRODUKTE GMBH
13,DE7070148076,GERMANY,Unconsolidated data,2010-12-31,2010.0,Local GAAP,12.0,3.0,EUR,1.336898446,1.0,5910391.0,0.0,0.0,5910391.0,509444.0,0.0,0.0,509444.0,29.0,6419835.0,109794.0,71600.0,38194.0,6310042.0,6310042.0,0.0,0.0,0.0,,,,6419835.0,,509444.0,,,,,,,,-1481.0,118022.0,116542.0,1481.0,,,,,,,,,,,,116542.0,,,,-1481.0,,,,,,,,,,,-0.01,,,,,,,0.02,1.71,,,,,,,,,MEDIUM SIZED,DE7070148076,DE7070148076U,HRB 106662 (Stuttgart),MBP MILCHPRODUKTE GMBH,MBP MILCHPRODUKTE GMBH,WIMPFENER STR. 125,WIMPFENER STR. 125,74078,HEILBRONN,HEILBRONN,Heilbronn,Heilbronn,GERMANY,DE,+49 7131 4890,+49 7131 489447,,Active,,,Limited liability company - GmbH,1948-03-20,1948.0,No,Unconsolidated data,U1,Unconsolidated,2016.0,10.0,2942.0,Creditreform Germany,D,MEDIUM SIZED,,Eingetragener Gegenstand:Die Herstellung und der Vertrieb von Milchprodukten sowie die Verwaltung eigenen Vermgens (ohne Bankgeschfte) und das Eingehen von Beteiligungen.Tatschlicher Gegenstand:Verwaltungsgesellschaft.,70102,7010 LA,Activities of head offices (Large Companies),47333.0,,20/03/1948,MBP MILCHPRODUKTE GMBH
14,DE7070148076,GERMANY,Unconsolidated data,2011-12-31,2011.0,Local GAAP,12.0,3.0,EUR,1.293899894,1.0,7610391.0,0.0,0.0,7610391.0,297347.0,0.0,0.0,297347.0,128.0,7907738.0,109794.0,71600.0,38194.0,7797944.0,7797944.0,0.0,0.0,0.0,,,,7907738.0,,297347.0,,,5355.0,,,,,4062.0,159449.0,163511.0,-4062.0,,,,,,,,,,,,163511.0,,,,4062.0,,,,,,,,,75.86,0.0,0.03,,0.0,,,,,0.01,1.39,,,,,,,,,MEDIUM SIZED,DE7070148076,DE7070148076U,HRB 106662 (Stuttgart),MBP MILCHPRODUKTE GMBH,MBP MILCHPRODUKTE GMBH,WIMPFENER STR. 125,WIMPFENER STR. 125,74078,HEILBRONN,HEILBRONN,Heilbronn,Heilbronn,GERMANY,DE,+49 7131 4890,+49 7131 489447,,Active,,,Limited liability company - GmbH,1948-03-20,1948.0,No,Unconsolidated data,U1,Unconsolidated,2016.0,10.0,2942.0,Creditreform Germany,D,MEDIUM SIZED,,Eingetragener Gegenstand:Die Herstellung und der Vertrieb von Milchprodukten sowie die Verwaltung eigenen Vermgens (ohne Bankgeschfte) und das Eingehen von Beteiligungen.Tatschlicher Gegenstand:Verwaltungsgesellschaft.,70102,7010 LA,Activities of head offices (Large Companies),47333.0,,20/03/1948,MBP MILCHPRODUKTE GMBH
15,DE7070148076,GERMANY,Unconsolidated data,2012-12-31,2012.0,Local GAAP,12.0,3.0,EUR,1.319399953,1.0,10070373.0,0.0,0.0,10070373.0,1100284.0,0.0,0.0,1100284.0,,11170657.0,109794.0,71600.0,38194.0,11060863.0,11060863.0,0.0,0.0,0.0,,,,11170657.0,,1100284.0,,2.0,0.0,,,,,-3041.0,234273.0,231232.0,3041.0,,,,,,,,,,,,231232.0,,,,-3041.0,,,,,,,,,,0.0,-0.01,,0.0,,,,,0.01,0.98,,,0.0,,,55.0,,5585.0,MEDIUM SIZED,DE7070148076,DE7070148076U,HRB 106662 (Stuttgart),MBP MILCHPRODUKTE GMBH,MBP MILCHPRODUKTE GMBH,WIMPFENER STR. 125,WIMPFENER STR. 125,74078,HEILBRONN,HEILBRONN,Heilbronn,Heilbronn,GERMANY,DE,+49 7131 4890,+49 7131 489447,,Active,,,Limited liability company - GmbH,1948-03-20,1948.0,No,Unconsolidated data,U1,Unconsolidated,2016.0,10.0,2942.0,Creditreform Germany,D,MEDIUM SIZED,,Eingetragener Gegenstand:Die Herstellung und der Vertrieb von Milchprodukten sowie die Verwaltung eigenen Vermgens (ohne Bankgeschfte) und das Eingehen von Beteiligungen.Tatschlicher Gegenstand:Verwaltungsgesellschaft.,70102,7010 LA,Activities of head offices (Large Companies),47333.0,,20/03/1948,MBP MILCHPRODUKTE GMBH
16,DE7070148076,GERMANY,Unconsolidated data,2013-12-31,2013.0,Local GAAP,12.0,3.0,EUR,1.379099965,1.0,9610373.0,0.0,0.0,9610373.0,260278.0,0.0,0.0,260278.0,,9870651.0,109794.0,71600.0,38194.0,9760858.0,9756858.0,4000.0,4000.0,0.0,,,,9870651.0,,260278.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,1.11,,,,,,55.0,,4935.0,MEDIUM SIZED,DE7070148076,DE7070148076U,HRB 106662 (Stuttgart),MBP MILCHPRODUKTE GMBH,MBP MILCHPRODUKTE GMBH,WIMPFENER STR. 125,WIMPFENER STR. 125,74078,HEILBRONN,HEILBRONN,Heilbronn,Heilbronn,GERMANY,DE,+49 7131 4890,+49 7131 489447,,Active,,,Limited liability company - GmbH,1948-03-20,1948.0,No,Unconsolidated data,U1,Unconsolidated,2016.0,10.0,2942.0,Creditreform Germany,D,MEDIUM SIZED,,Eingetragener Gegenstand:Die Herstellung und der Vertrieb von Milchprodukten sowie die Verwaltung eigenen Vermgens (ohne Bankgeschfte) und das Eingehen von Beteiligungen.Tatschlicher Gegenstand:Verwaltungsgesellschaft.,70102,7010 LA,Activities of head offices (Large Companies),47333.0,,20/03/1948,MBP MILCHPRODUKTE GMBH
17,DE7070148076,GERMANY,Unconsolidated data,2014-12-31,2014.0,Local GAAP,12.0,3.0,EUR,1.214100599,1.0,9182373.0,0.0,0.0,9182373.0,365903.0,0.0,0.0,365903.0,169415.0,9548276.0,109794.0,71600.0,38194.0,5000.0,0.0,5000.0,5000.0,9433483.0,0.0,0.0,9433483.0,9548276.0,0.0,-9067580.0,,2.0,,,,,,-6769.0,145749.0,138980.0,6769.0,,,,,,,,,,,,138980.0,,,,-6769.0,,,,,,,,,,,-0.05,,,,,0.04,0.04,21.96,1.15,4.55,,,,,55.0,0.0,4774.0,MEDIUM SIZED,DE7070148076,DE7070148076U,HRB 106662 (Stuttgart),MBP MILCHPRODUKTE GMBH,MBP MILCHPRODUKTE GMBH,WIMPFENER STR. 125,WIMPFENER STR. 125,74078,HEILBRONN,HEILBRONN,Heilbronn,Heilbronn,GERMANY,DE,+49 7131 4890,+49 7131 489447,,Active,,,Limited liability company - GmbH,1948-03-20,1948.0,No,Unconsolidated data,U1,Unconsolidated,2016.0,10.0,2942.0,Creditreform Germany,D,MEDIUM SIZED,,Eingetragener Gegenstand:Die Herstellung und der Vertrieb von Milchprodukten sowie die Verwaltung eigenen Vermgens (ohne Bankgeschfte) und das Eingehen von Beteiligungen.Tatschlicher Gegenstand:Verwaltungsgesellschaft.,70102,7010 LA,Activities of head offices (Large Companies),47333.0,,20/03/1948,MBP MILCHPRODUKTE GMBH
